	description	C(Status)_p	C(Status)_q	EVR	Status_fc	_GSM545818_H_0	_GSM545819_H_0	_GSM545820_H_0	_GSM545821_H_0	_GSM545822_H_0	_GSM545823_H_0	_GSM545824_H_0	_GSM545825_H_0	_GSM545826_H_0	_GSM545827_H_0	_GSM545828_H_0	_GSM545829_H_0	_GSM545830_H_0	_GSM545831_H_0	_GSM545832_H_0	_GSM545833_M_0	_GSM545834_M_0	_GSM545835_M_0	_GSM545836_M_0	_GSM545837_M_0	_GSM545838_M_0	_GSM545839_M_0	_GSM545840_M_0	_GSM545841_M_0	_GSM545842_M_0	_GSM545843_M_0	_GSM545844_M_0	_GSM545845_M_0	_GSM545846_M_0
R-HSA-72702	Ribosomal scanning and start codon recognition,46	2.6807052186471967e-08	5.144487637281927e-08	0.5691710201966886	-2.345906187960602	1.4982829274508889	0.6807153309647599	1.256447229945642	1.0523335655555162	1.0375321341296386	0.6804590011296404	1.1960509737159877	1.5272899148910597	0.847857751323635	1.6172910816931967	0.6181413615799766	1.3776111886395321	0.42658546959444216	1.877047562300452	1.455395645619984	-0.9087167893614986	-1.7229002231642767	-2.4253965383992564	-1.7533873923765846	-1.5488742694593916	-2.602374851595413	-2.661654817226627	-0.7615341757605404	-0.9972265252634557	0.9778484760993916	0.7016482847455567	-1.061955323030317	-0.5230700612761651	-1.8614469324656786
R-HSA-8854521	Interaction between PHLDA1 and AURKA,2	0.5466738706222387	0.15555294333691025	0.7776288394510782	0.04196880062957097	-0.08048102691749968	0.07474039038324906	0.1938949484064736	-0.0420499077635655	-0.22781199240180672	0.06825439449740638	-0.1440287029620786	0.06825439449740638	-0.1988018118390896	0.0834402406207133	-0.1551036546314629	0.2926187853871946	-0.18975300327238773	0.09468534065079881	-0.2632799981246599	0.05201178682500216	-0.05375380442623109	0.06448427123639051	-0.004330140125541751	0.38792074359561635	0.021191820357613907	-1.004320930640985	0.09057058543605331	0.4698388930044005	0.07380108915639094	0.07122307967339968	0.0572247199684011	0.10335537238676847	0.09620411702202158
R-HSA-352238	Breakdown of the nuclear lamina,3	0.017365312687098962	0.007085131779418751	0.5476248465634705	-0.5397113082126253	-0.06842417469618012	0.9270005086797805	0.39725442483906087	-0.7622099538822907	1.1924613461570974	-0.11355345844370887	1.0469119385976053	0.025267604790319986	0.7722111575202664	0.5428413699522023	0.7764223641746816	-0.244643892035314	-0.909569667913648	0.04057236929661519	0.31087444090383365	-0.10567812883744325	0.4922675523590058	-1.027914571972076	-0.6467850073868234	-0.44041951823105296	-0.14979432469422252	0.30681750921370843	-0.6225569547329458	-0.12124099237193335	0.6623344055199896	-0.6358913972838058	-0.9867590299709466	-0.2094853495911431	-0.44831056996063645
R-HSA-4641263	Regulation of FZD by ubiquitination,14	0.5299568898066309	0.1516338123872795	0.43856432559880953	0.1503149424346358	-0.23999340391448515	0.8456315511998077	0.08539020320904184	-0.3526492407007694	0.20156956717904442	0.21600816701565118	-0.8872545158350073	-0.520598768133741	-1.0805773619204628	-0.5938280063774286	0.24981231666249784	0.7753239569098378	-0.029568619969465703	0.2398018215906799	0.07745547208472808	0.4299951119328829	0.23224678767861098	-0.27426536324207407	0.6794621655118537	0.8909867616485143	0.8666073986112249	1.147496124496607	-0.7962213950337562	-0.5960117685577335	-0.2563250900988387	-0.5837387985364164	-0.3099090694209503	-0.41786661519465707	0.0010206112047918261
R-HSA-2206305	MPS IIID - Sanfilippo syndrome D,1	1.3618483845838585e-07	1.7718616474272316e-07	1.0	-1.110391512295519	8.685099172006606	8.770168320103426	7.891176124754544	7.854868383260237	8.17192735435346	8.496254610061277	8.357112091505696	7.7149323517856825	8.229299508710929	8.679128179747416	8.575917361118151	7.832890014164741	8.039467438278527	8.1814007617393	9.060695931687556	6.4495613746132365	6.816343705284859	6.78135971352466	7.190812367916137	6.638073837180718	6.551516017628014	7.586464525886388	6.83035674741922	7.076815597050832	7.799605422452671	7.973266860993293	7.6147098441152075	7.476543706214256	7.148730779173188
R-HSA-202131	Metabolism of nitric oxide,13	0.000424356234384338	0.00022052668424763026	0.5800082836237186	-1.0537793868644327	0.45402791797762354	0.3300126700258985	-0.3545805959109732	0.4241325396683689	1.4394150133970522	0.5917703024498647	0.6641481560052678	0.7204229925667608	0.6571108903686876	0.03432552940170238	0.7696861663698089	0.6200120852089309	0.35255645138254926	0.2613944696705077	0.8240422389380768	-0.7199883350673673	-0.5677895222620329	0.4227089687257422	-0.7670868711097812	-2.1419146116055456	-1.7261001290310858	0.4315263440898907	-1.0046738256027312	-1.0471162424275018	-0.10109353527149204	1.1427359279235012	-1.2264910493264203	0.6838208145838062	-1.1670147611390822
R-HSA-163358	PKA-mediated phosphorylation of key metabolic factors,4	0.9764083857249256	0.24713406110600072	0.524972506325504	0.03732250745850386	-0.0658363752135451	0.5701701261176816	-0.02487857716314425	-0.0890993575055394	0.4777655089640449	-0.04786419142598723	0.4416652074203565	-0.2823553753972333	-0.20553100903256916	0.029274165636214603	0.04431551956902444	-0.720534514197418	-0.25797038751584467	-0.3569410659096046	0.45312554688808276	-0.31574581821113373	0.11594739239541244	-0.4160197390040956	0.7177578415372233	-0.25203574102661597	0.3164831444196061	0.876174902268807	-0.03625390229699558	-1.1182535928013566	0.445209166615295	-0.2037486724246413	-0.019552596212118106	-0.08156394224710715	0.006296335753166194
R-HSA-9026357	NTF4 activates NTRK2 (TRKB) signaling,1	0.9154823599562171	0.23545908213588781	1.0	-0.007023607434312361	2.4329594072761065	2.405992359675837	2.51096191927738	2.405992359675837	2.37851162325373	2.7224660244710908	2.37851162325373	2.4329594072761065	2.405992359675837	2.4329594072761065	2.37851162325373	2.405992359675837	2.51096191927738	2.405992359675837	2.37851162325373	2.405992359675837	2.4329594072761065	2.485426827170241	2.485426827170241	2.405992359675837	2.4594316186372973	2.4594316186372973	2.4329594072761065	2.37851162325373	2.4594316186372973	2.405992359675837	2.4329594072761065	2.4329594072761065	2.4329594072761065
R-HSA-3000157	Laminin interactions,21	5.8325282720153036e-05	3.410298866473888e-05	0.520213204141282	1.1092407765350507	-1.0560499412626516	-0.7620640766632351	-0.158253032130306	-0.7901470767612881	-0.9841020053701329	-0.21720169363269526	-0.585587085580919	-0.5483329554712866	-0.7919577514150512	-0.40236621418249635	-0.43707899908913356	-0.7111136428010469	-0.2121477083439043	0.147419535777863	-0.5114055776380094	1.131006224124479	2.0125773518453416	0.9289971341032408	1.7654397479104573	0.9130830154422267	1.49344470091148	0.3846780972767091	0.6219589769907113	0.1521272243298661	-0.31560415836606887	-0.6471938598404179	-0.06737276084226115	-0.44210481587066186	0.08935134654929701
R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER,51	1.1107432938500238e-10	1.7722282242211657e-09	0.44074810670707043	-2.4961739345593665	0.18639808038141503	1.7562798721917614	1.663646035782833	0.6044291958576715	1.6625625914034283	1.3482459315545996	1.3067897481773103	1.716578331033213	1.3749042846551107	1.1804452631716715	1.451022574351755	1.4673537674561894	0.3454109690589325	1.0766885274655331	0.6649247387484547	-1.8688799524759983	-2.024097452923479	-1.6608170577794439	-1.4249978753930075	-2.3379414155437703	-1.8070255451836255	-1.1333003363426184	-2.1312227648320787	-0.8517031961206311	0.07808517827390427	-0.14483889784276738	-1.3280454788101528	-0.1129112063504107	-1.0579839099658153
R-HSA-5688399	Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),1	0.7255702290688082	0.196611012668849	1.0	-0.03612944259686606	3.6205864104518777	3.6088092426755236	3.6322682154995127	3.596935142387232	4.070389327891398	3.6205864104518777	3.643856189774725	3.6205864104518777	3.6088092426755236	4.255500733148386	3.6088092426755236	3.596935142387232	3.6322682154995127	3.6088092426755236	3.6088092426755236	3.6205864104518777	3.035623909730721	4.3219280948873635	3.6322682154995127	3.6088092426755236	3.6667565918848033	3.877744249949002	3.572889668420581	3.7333543406138263	3.643856189774725	3.643856189774725	3.6088092426755236	3.6205864104518777	3.6322682154995127
R-HSA-1483206	Glycerophospholipid biosynthesis,108	1.2079438910570367e-07	1.649094992453704e-07	0.27726642633141907	-2.7619101227593412	1.3722440483938154	2.8865578235723404	1.5456039492297582	1.3935040316227476	1.8505523160823991	1.0984204868084253	1.1899221752499627	0.4636284681995349	1.745668132943511	1.375473183685969	1.1834101484022743	0.13781836942593734	1.417009194062645	0.43127136099635005	2.484574341279774	-1.9123882325566564	-2.983557004824019	-1.7671358099771843	-0.7048113902572486	-3.3559090843374895	-2.1287844721969944	0.05192189670243198	-3.3535803150326893	-2.0299530053091854	1.0500884854295525	-0.042946944957114444	-1.4355928783909921	-0.052354617355288784	-1.9106546568925569
R-HSA-5678420	Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia,1	0.013306840956102841	0.005517229683575348	1.0	0.02478304457251563	2.2927817492278457	2.2927817492278457	2.2927817492278457	2.2927817492278457	2.2927817492278457	2.3219280948873617	2.263034405833794	2.3219280948873617	2.2927817492278457	2.3219280948873617	2.263034405833794	2.2927817492278457	2.3504972470841334	2.2927817492278457	2.263034405833794	2.37851162325373	2.37851162325373	2.3219280948873617	2.3504972470841334	2.2927817492278457	2.3504972470841334	2.3219280948873617	2.3219280948873617	2.2927817492278457	2.3219280948873617	2.2927817492278457	2.2927817492278457	2.3219280948873617	2.2927817492278457
R-HSA-9007101	Rab regulation of trafficking,95	3.771493430959971e-08	6.755923099603232e-08	0.4407895663467006	3.6613212755180746	-1.6915644405323635	-2.686112164878877	-1.3450547780669315	-2.0572711334020037	-2.5809056492935087	-1.8461415998143416	-1.4202408981794952	-1.3164461027662575	-2.294484739855281	-1.9636729632059824	-1.7971359682113295	-0.9123533706314431	-1.2062911759891495	-1.4465470305134287	-2.130053826572281	2.6368832548532253	2.902420238020795	3.1167819429922257	2.318584144518866	4.776822110276149	2.9679048277990585	1.81338766774137	3.5243287613692993	2.63028240824606	-1.5030270095497253	-1.0808292846157606	1.8779452777604013	-0.5247547905966726	1.2375462930973504
R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer,47	1.4609438786360104e-08	3.152719155046372e-08	0.38789567138119324	-1.8973297228634602	0.8124741206661212	0.8698404521810441	0.7970278012600086	0.9435036999895978	1.0941597836210237	0.8232945007870864	0.9481276525972157	1.216141193397934	0.793506702613541	1.0372759562248137	1.1216086684022182	0.41182422133539226	1.0098719810189682	0.8715770422361104	1.062148567426371	-1.2855908872370456	-1.491219316074923	-0.9057887931387464	-1.655698811604104	-2.0407561167599164	-2.2155739297011365	-0.6276821046427219	-1.930497450188443	-1.14384094774711	0.7024156593271247	0.35302967105075833	-0.8350655385686041	0.26168317562841664	-0.9977969541010537
R-HSA-375165	NCAM signaling for neurite out-growth,53	0.046837127471360616	0.017599701979294852	0.3155442247878777	0.8402147292914555	-1.2441668480330375	0.48789398126041894	0.669547584988169	-1.5931022936272794	-0.6134940778003539	0.3682589871555461	-0.36740437950719096	-1.060412311999147	-1.1480596682257018	-0.5330290127622848	-0.03776331188616776	-1.2978721162372597	1.1364502625480117	-0.7321655301100359	0.16763125839228418	-0.10647766751887773	1.3186453194831755	-0.38374502206527555	2.230152779762578	0.4772229885373423	2.8723256985100867	0.22185323429188172	1.3388266694071407	0.25002752075503726	-1.9856390417573062	-0.5859824112977583	0.018375523908247305	-0.3128621656165215	0.4449640494442743
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex,49	1.2370064697618193e-07	1.6742972493703943e-07	0.4285501174228953	-1.757280255542439	0.9618059756240902	0.8592809075851611	0.7394371040997236	1.3447292303869245	0.8382468434440506	0.7828677606969708	0.5882511708468106	0.33551877807596797	0.7212314677077832	1.071764855886462	0.9055875193375231	0.32304174366559363	1.4039481401199931	0.7201058415537978	1.4102888995325333	-1.3722865708177165	-1.3270796228117303	-1.071148658774751	0.13006764067671575	-2.6428677151281215	-1.5424205209884168	-0.2302977640564001	-1.9635358050818204	-1.5001030615911775	0.37464001359800153	0.20743352205830556	-1.219530090920757	0.1435206290325475	-0.9924982337581013
R-HSA-5218859	Regulated Necrosis,17	6.0534207640354745e-06	4.302592006624857e-06	0.43970059686379237	-1.445516424216461	1.2912935073209655	0.43519497662584333	0.5417395349909511	0.4624853943894429	0.03423583551439508	0.5506872017436933	1.4844043357526606	0.6438292850062519	1.1164675209264774	1.0101561989461865	0.4925567326715726	0.774006901982982	-0.1151314666492434	0.7298306522274323	1.3337167161313197	-1.241273211639486	-2.335051123808225	-0.8147511890052218	-0.9633857959815988	-1.6126880030009618	-2.180588091824737	-0.11414739507552045	-1.4559544471821337	-0.767632950691665	0.20493743216170038	0.6519298608034421	0.024785601162829036	-0.015413640922868769	-0.16624037257650764
R-HSA-5579030	Defective CYP19A1 causes Aromatase excess syndrome (AEXS),1	0.017891650899600122	0.007272271092632526	1.0	0.08424062318262401	3.3362833878644325	3.3362833878644325	3.350497247084133	3.3074285251922477	3.263034405833794	3.4982508675278257	3.3219280948873617	3.39231742277876	3.277984747299765	3.4462562298895643	3.3074285251922477	3.3219280948873617	3.472487771462744	3.3362833878644325	3.292781749227846	3.3362833878644325	3.405992359675837	3.485426827170241	3.700439718141092	3.3362833878644325	3.4982508675278257	3.485426827170241	3.523561956057013	3.292781749227846	3.4329594072761065	3.3074285251922477	3.572889668420581	3.4195388915137843	3.350497247084133
R-HSA-8956319	Nucleobase catabolism,26	6.495245192633159e-10	4.387591963137149e-09	0.38668458605120515	-1.7643209606695456	0.8864989015209066	1.7288183649712652	0.9656730388789142	0.6736249961219705	0.2764589475454428	0.8298466171006317	1.1074695038691276	0.43373623053332966	0.3133002300302335	1.0210704163366895	1.4106297335207976	0.25764700523145484	1.3383770727960058	0.32819517897499545	1.5578009745102332	-0.9542630797390733	-0.17903876763344484	-1.0442087854427387	-0.21115334237837333	-1.579289309376517	-1.271663334435365	-1.0146617337357693	-1.1086453453402132	-1.053821595175071	0.2390866247443011	-0.7506124354509506	-1.476797706829923	-0.9794749139161023	-1.744603487232746
R-HSA-111464	SMAC-mediated dissociation of IAP:caspase complexes ,5	0.04039118425126035	0.015349289476852806	0.49123537446872517	0.26763002311041917	-0.521643915703464	0.021264904828468073	0.13538769131893638	-0.49926277010262615	-0.2109447030073391	-0.0019426010672523276	-0.05492011328891041	0.580590263726951	-0.5421588775548377	-0.02624497480742693	-0.32020082460474436	-0.45124134571739605	-0.04987211127452676	0.1866435289321565	-0.2377286269017626	0.3325762191721849	0.11110061199172108	-0.08365477697286988	0.3367904497155347	0.6479108330684727	0.39937296839902636	0.30109109426888475	0.3481493169309951	0.4689902409198123	0.3936912188716273	-0.7369571816402559	-0.39338700403594973	-0.019653660700325534	-0.1137458547650403
R-HSA-8878166	Transcriptional regulation by RUNX2,100	8.524392769161663e-09	2.223552208768733e-08	0.33022585641995356	2.4890020774749133	-1.5548200069750935	-1.0906574252573435	-0.896786079295279	-1.4503854467373718	-1.4811524419147457	-1.1185802839252903	-1.2789171727711859	-0.9697122897694141	-1.3289559791224996	-1.6872601483913567	-1.1425895166899473	-0.8239171208837707	-0.38503904137163547	-1.2699480733046138	-1.8885870318296765	1.5825240145767339	1.5951773277572343	1.1407710878055775	0.9859518490950179	2.9726715514000173	2.95382059926132	0.6972733502913085	2.961780280507966	1.638976600034927	-0.4406692132252593	-0.20974938881468527	1.4126797900638604	-0.24773362920180667	1.3238338386870112
R-HSA-2187338	Visual phototransduction,77	0.07277943290592638	0.026370515260820966	0.23011362090615875	0.5671381478892867	0.48514053963912024	-3.0088684250600517	0.34200141992359595	0.516179935700386	-0.6212668915505642	-0.6841550815884252	0.19622698427405344	0.3266675695799534	-0.3405076205403418	0.07699067012734309	-0.5548226564875812	0.4869724979741006	-1.1831576474267054	0.6824786487111012	-1.3796939570019178	0.588256051600897	1.780672588203231	0.43131119712294785	0.29375824851981647	1.0063491446473352	-1.0553066290140531	-0.6978365848219935	1.3091602581638997	0.991054923315941	-0.18885178942504185	0.5258647226449925	0.8934621946853037	-0.895694936428054	-0.3223853754892609
R-HSA-5579026	Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR),3	0.6738534604810447	0.18568719296998118	0.4865748763758105	0.02988267910184614	-0.35535334934707213	0.08071227781356058	0.08226985265745934	-0.16114966335815326	-0.0416657405698291	-0.19322633608396772	-0.08613829420707494	0.03227796385508713	0.05676185252498717	0.3028418426867937	0.165286563078017	-0.052721025527538073	-0.07908498527649295	0.10119034900655642	-0.12236012193043481	-0.09466120486377327	-0.12477653185645524	-0.04661425407298039	-0.6706656162433472	0.1538079525431085	0.06794898335271075	0.00393859920064739	0.3084008575364935	0.6953020532327611	-0.10800957661742465	0.0025573001085990505	-0.09887166114633794	0.20184151304683162	-0.01983959954269611
R-HSA-8875791	MET activates STAT3,3	0.04315977672364792	0.016333245121733505	0.7464252229339428	0.3072097182772272	0.06851338378164985	-0.7655214747973469	-0.34947332545783	0.11135581465138887	-0.03661095746032485	0.011973067120592002	-0.10644251869982034	0.3174052819519586	0.2971296904825428	-0.4850225550140304	-0.6935849208004378	0.24344008089190206	-0.715010410806926	0.2802509331198512	-0.6577402338075009	0.39357328038375244	1.0317626325637834	-0.09729207294389358	-0.009762240054286305	0.2757251755392934	0.034920502605531235	-0.3281711858179825	0.8145672790176987	0.4680485023603974	0.38162119419252993	0.43401497704894476	0.13346044405151625	-0.6007499056457483	-0.45238043845722525
R-HSA-376176	Signaling by ROBO receptors,165	2.5741463786183947e-08	4.975532219730061e-08	0.2674181364269881	-2.9737756678140412	1.4125869902223285	1.7499730656098613	1.2720635400066493	2.2077943192966143	1.37757098690757	1.1235340581403597	1.378495875362252	1.3092819449888593	1.1716441329814393	1.8400286621585273	1.214326243686846	0.8995347646950177	2.119341955039035	0.8395071971143885	1.8014918769773487	-2.156376678654974	-1.7891247967121051	-2.1890500403708395	-1.4057679942465793	-3.8544909394398337	-3.0191967211408532	-1.2223576879421796	-3.2308754020074018	-1.9732784192512685	1.1614903608977347	0.4683221163321519	-1.729260309140049	0.4640899995663775	-1.2412991010773362
R-HSA-936837	Ion transport by P-type ATPases,38	0.004045064336621505	0.0018327019580919926	0.2443542812879978	-0.8252065722423622	-0.6332147015770363	2.014286928488788	0.35481696564671344	0.7762132840493793	0.587109065117528	-0.5833298523333856	0.3815878507529235	-0.9626131959627808	-0.4084419917841675	0.48024041718154986	0.034887881449549976	0.7606085561504552	1.7022269706739317	0.7145161638205052	1.1151033280451745	-1.1870690200229224	-0.8722365655979121	-1.0023631069191374	0.041751462593815424	-0.8922074622341414	-0.03053895388454637	0.3629222421782649	-1.8197473027051176	-0.13470449602565224	-0.16694007572642094	-0.12111116556811743	-0.536450911990885	0.43352549821400443	-0.4088278120304228
R-HSA-69091	Polymerase switching,11	0.0014279198224879997	0.0006924926394219203	0.3817122141086723	0.6084097694249065	-0.06703591691492655	-0.36640243336955963	-0.5679243125159417	-0.6385794312066221	-0.6091314442992054	-0.21532175417786376	-0.08794914226097068	0.04984709888584711	-0.43257644728482886	-0.38687752241137363	-0.04797496953711566	-0.08131113727607588	-0.46384120969374665	-0.12349402156438968	-0.44059148469507936	0.2885614220492102	0.49622966406036306	0.5562520463557278	1.801042410163475	1.080140932061178	0.8612989886107506	0.5388456637882123	0.19649603368380217	-0.00431333514509599	-0.3848691342952637	-0.204960078968899	-0.1645964419886432	-0.5413857121490576	-0.03957832990387402
R-HSA-442720	CREB phosphorylation through the activation of Adenylate Cyclase,6	0.07368680190922001	0.026609571207687942	0.5867752488848356	0.23131506020382275	-0.00021534504916092642	-0.9570757141068782	-0.31329441673379793	-0.0865631802795565	-0.24635152566942356	-0.1717592247502695	-0.1073257595575359	0.08937364457061985	0.23923800775259135	-0.1179674477953282	-0.2327578345030704	0.5300250486780519	-0.2386408766123893	0.2739673574432157	-0.5597163096275447	0.3751368969525513	0.2651232360847132	0.24692663956838815	-0.6527381271688122	0.317658873284032	0.02513740119623731	-0.5794157567842003	0.318477797279199	0.8166602996724102	-0.3413874494107596	0.23334519427757597	0.50550975044254	0.19475786783736765	0.17387095300930336
R-HSA-5675482	Regulation of necroptotic cell death,15	9.279651597279446e-06	6.327855495985875e-06	0.46604769245740124	-1.4142931120147	1.2745229287604543	0.4920640709494115	0.4947367739160948	0.4560092251036218	0.02667116192344208	0.5433084560798312	1.47130558929076	0.5733795761265883	1.1095740327841115	1.0201754995372285	0.48237246537443096	0.7605330176891659	-0.16350802711074724	0.7012871257185965	1.3152397759199113	-1.2464527263629057	-2.2469686495157966	-0.7483364583107701	-0.8539850634257303	-1.6340136119873168	-2.2561257941907362	-0.007577568509437997	-1.4811721258677595	-0.7773923584481688	0.25635876081715003	0.6505122580227084	0.03255888607789464	-0.053675966003674566	-0.19140125435837269
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region ,55	5.637974585723255e-08	9.097665814672139e-08	0.5078119365863354	2.8300890527651914	-1.3804358738470037	-0.9653741923316331	-0.6162738199893462	-1.609057862667439	-0.6238348676036595	-1.7834866665649647	-0.7430231563336724	-0.45655425723476145	-2.393435440054905	-1.872416069199065	-0.8734116144031512	-1.573164868246058	-1.8614705496968111	-2.0582283393847	-2.0009115835983273	3.0081978954653863	2.35988099187095	2.3705874384039034	1.2110685682863234	2.827503236447152	3.318306996708298	1.3276686260411612	2.7586642616371884	1.829647587834694	-0.5661385826766211	-0.6696323142211551	0.731361595885219	-0.06229680221985881	0.36625966169284424
R-HSA-375281	Hormone ligand-binding receptors,11	0.024675460477079206	0.009872800304703036	0.5172894436510135	0.2726196748132718	0.048791338022691505	-0.1519492822342627	-0.06490802997710401	-0.03491026531247896	-0.011676786234393353	-0.06951982460423733	-0.13675494880696024	0.016656264646260573	-0.2281824721117392	0.24398265913382775	-0.8872757480593406	-0.13257695290250868	-0.1948496063794633	-0.1915129167793686	-0.22730230418759476	0.20937945909531525	-0.1722259881208324	1.1665383373899167	0.45821976571540457	7.972505204169326e-05	0.21515173034599638	0.08157420446755373	-0.30752840444777296	0.4049487165631276	-0.25715426311871264	-0.023066349213892164	-0.1704013183968422	0.31223962171476966	0.10423363874061614
R-HSA-1295596	Spry regulation of FGF signaling,12	4.206164113751526e-05	2.5309633381069765e-05	0.4788141721289972	-0.8745888347481205	-0.1792657950887419	0.8530570900006185	-0.3681038202157288	0.221749809823938	0.00604710854094889	0.7592775802636795	0.6767373612343399	0.29978169455416115	0.1650828881406058	0.5082484609483345	0.4380562934919139	0.7136124135343049	0.19391712116825874	1.1004252111932604	1.4669968512939595	-0.7777285302993405	-0.5463342981228623	0.23788211487054986	-0.7675853059599331	-0.8247052230660694	-1.291601261320002	-0.12121066196685501	-1.2739002715667676	-1.0257812474740127	-0.07088947126212336	0.27037059207426706	0.16780752165805352	0.004502133286826924	-0.8364463597355982
R-HSA-196757	Metabolism of folate and pterines,14	0.037643470823014384	0.014427555228674267	0.341026620112661	-0.4214657574813411	-0.07327798326898781	0.9301484593069904	0.10732641980294196	-0.7238347371609065	0.5188555574487744	-0.32400548966589166	0.5227497726341889	0.26070641480738493	0.4823591476349751	0.33108702222831476	-0.09466763937360607	-0.4318516886785185	0.9354986569922392	0.3175023953814417	0.38332798856014977	-0.3490591268582027	-0.829323994113	-0.31819858976131316	-0.3445683242270093	-0.15033969933643415	0.0190570851441759	1.0270227415455302	-1.4621971714895623	0.023427586620914792	0.4054119088744066	0.19554105003792951	-0.7489268855898915	-0.5131405130338923	-0.09663036446314298
R-HSA-1500620	Meiosis,61	0.41039986512486726	0.12265030186529943	0.26352016590452143	-0.35078356559915264	1.4992248317315322	-2.8674816038958624	-1.5458662396623735	1.176792398345997	-1.3764637663848638	0.5461943547909747	-0.5066002394407028	0.5818046436885892	-0.9836900735366565	0.38144396617604437	1.19061133638333	1.8524878098466762	0.8838037546893417	1.2834530417688426	0.6795414893864533	0.7658400841760613	-0.544559547981011	0.738308694282397	-1.6204915357314131	-0.3466901295496838	-2.580931970649303	-1.296041856102701	1.4555590640570355	0.4439069657372791	-1.1420172473072778	0.5024282942615421	0.6773475542675643	0.03548512021071681	0.1166008064414466
R-HSA-69615	G1/S DNA Damage Checkpoints,57	2.689204123977025e-07	2.957831315583489e-07	0.39179527708949446	1.7994971378321647	-0.9652833372721792	-1.1373989956464998	-0.7879250792559073	-1.2629460475991323	-0.8853397249526693	-0.8060197990659934	-0.6106908411212345	-0.3178895938630252	-0.649684510506328	-1.1445397643573956	-0.9709688489243484	-0.15989475146998347	-1.456533164156101	-0.6799171880292987	-1.522896637210078	1.272256930090688	1.2863477989307501	1.075601476695331	-0.15394281636718626	2.666772724398898	1.485459449468244	0.03921060848923461	2.2296361768462067	1.7021034795855527	-0.5729956052507164	-0.09989431075669876	1.3411999785423039	-0.06219915403780826	1.1483715467953914
R-HSA-1632852	Macroautophagy,53	3.1727309646222005e-07	3.378083956448615e-07	0.3169812802285558	1.7187846021855173	-0.9361229942524445	-1.999612647037256	-0.6056659703408637	-0.851030809115739	-1.5099823224559616	-0.19535380850594414	-0.9322685675768978	-0.5221389566241079	-1.1338399691018168	-0.3868838430266562	-0.6661421657735512	-0.13322216745418947	-1.530096700177364	0.05656903037546234	-1.3714006484626293	1.8267258491385887	1.974414106277461	1.6451327559687323	1.285496186159935	1.422807959597668	-0.030907430988010597	0.06865466945466064	1.9441799943124738	1.1656381771959128	-0.3138157088693887	0.034714991765934754	0.8686576122441768	0.14453875113622916	0.6809546261355193
R-HSA-1368082	RORA activates gene expression,19	5.990660249207387e-07	5.647431003898263e-07	0.4158896565920823	1.7393658504630598	-0.38595435904538555	-1.5019589362730543	-1.42999284000233	-0.49926809769131286	-1.0821441375161942	-0.7653138401251166	-0.634793330074975	-0.9729752936401674	-0.47404228858919933	-0.6955823610882451	-1.1293733306004545	-0.05550195013160124	-1.012385392413957	-0.9400026169306547	-1.1925443582375093	0.5285821134112765	0.6703450937914471	0.3564936221285207	1.224815989344846	1.6111883687270772	0.6804836661675558	0.403761709464104	2.090062577393663	2.0840869564780053	-0.31591893062949433	-0.24544740240505197	2.087567532453125	-0.5793254681500652	2.1751373041851614
R-HSA-5602680	MyD88 deficiency (TLR5),2	0.6552450552574776	0.18158377587847513	0.7841275668594824	0.044829619798783804	0.009788332624843545	-0.8344008703974181	-0.2761332623092549	0.6919611871654094	0.1758533648575662	-0.0960501335720653	-0.28198012859052823	0.7156266921366714	0.2772603959405737	0.12196561286383115	-0.21994943975357162	-0.014030366820226577	-0.8259052280250699	0.4325312267881214	-0.3806894430006886	0.12977610998731232	-0.1967127995476058	0.11371349372326485	0.049312414291444936	0.010119883481600136	-0.15046837639934657	-0.7836492628289805	0.4631912838506995	-0.267792307829706	0.4667745776776126	0.3515165290954332	-0.09749943715722469	0.5359894559118188	-0.12011950416451075
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF),53	8.979391862744558e-09	2.31971531185205e-08	0.3771124971031472	2.495458651064054	-1.138052375448371	-1.062297186177323	-1.5574438983544507	-1.2541866507251336	-1.4173271957608975	-1.295973961030454	-1.1476744062290931	-1.2149196609101003	-1.3994664874256617	-1.4408248206919945	-1.389536112748216	-0.6813062712509239	-0.3960118050514584	-1.25558372017786	-1.6352120109328334	1.4471271921020656	2.1118795143668727	0.6628787448617931	2.0854502647614024	2.811055267115782	1.961580784033168	1.2101128340422296	2.4443435742439292	1.4193514651911217	0.029149060211666043	-0.9529413828797942	1.7862981038500862	-0.7191132419830542	1.9886443829975313
