	description	C(Status)_p	C(Status)_q	EVR	Status_fc	_H005_y_0	_H010_n_0	_H011_n_0	_H012_y_0	_H013_y_0	_H014_y_0	_H015_n_0	_H016_n_0	_H017_n_0	_H019_y_0	_H020_n_0	_H021_n_0	_H023_y_0	_H027_n_0	_H028_n_0	_H029_y_0	_H030_n_0	_H031_n_0	_H033_n_0	_H035_y_0	_H036_n_0	_H037_n_0	_H038_n_0	_H039_n_0	_H040_n_0	_H041_n_0	_H042_y_0	_H043_y_0	_H044_y_0	_H045_y_0	_H046_n_0	_H047_y_0	_H048_y_0	_H049_n_0	_H051_y_0	_H053_n_0	_H054_n_0	_H055_n_0	_H056_n_0	_H057_n_0	_H058_n_0	_H059_n_0	_H060_n_0	_H062_n_0	_H063_n_0	_H065_y_0	_H066_y_0	_H069_y_0	_H072_n_0	_H073_y_0	_H077_n_0	_H078_y_0	_H079_n_0	_H080_y_0	_H081_n_0	_H082_n_0	_H084_n_0	_H088_n_0	_H089_n_0	_H090_y_0	_H093_n_0	_H094_n_0	_H095_n_0	_H099_n_0	_H100_n_0	_H101_n_0	_H102_n_0	_H103_n_0	_H104_n_0	_H105_n_0	_H107_n_0	_H108_n_0	_H109_n_0	_H110_n_0	_H111_y_0	_H113_n_0	_H115_n_0	_H117_y_0	_H118_y_0	_H135_y_0	_H148_y_0	_H163_n_0	_H164_n_0	_H165_n_0	_H167_n_0	_H169_n_0	_H171_y_0	_H173_y_0	_H187_n_0	_H192_n_0	_H194_n_0	_H197_y_0	_H225_n_0	_H228_n_0	_H231_n_0	_H233_n_0	_H234_n_0	_H236_n_0	_H238_n_0	_H239_n_0	_H240_n_0	_H242_n_0	_H243_n_0	_H246_n_0	_H247_n_0	_H249_n_0	_H255_y_0	_H257_n_0	_H260_y_0	_H265_y_0	_H266_y_0	_H270_n_0	_H271_n_0	_H272_y_0
R-HSA-1433559	Regulation of KIT signaling,10	0.0005560972617693472	0.0019093468215256547	0.39623184084829677	-2.063450322567392	-1.3537111366006613	-3.841605080426128	0.6150604512519703	-3.371509740862056	-3.11989092286099	-0.4696129906750902	-0.27224441444718533	1.3896329266719103	-2.415769986342096	-4.542316221229551	2.55715917330778	0.7785394441468414	0.9190449578248387	2.328971403525334	-1.334133387183688	0.9710447713043153	-3.3104312911827503	-1.7327620391062497	-2.9775231420377177	-0.5663087568581715	1.2535592384755365	1.2830975958434752	3.0229869450552838	-0.9747121715326008	-0.4551973615820663	1.2696831257954058	-5.775971725223199	2.1484047191228366	-2.6785740742034214	2.642210111915935	2.059159606416846	-3.2339290019500964	2.2082592867218986	2.232945337660084	-4.9140709176349295	-0.2783594812408497	-0.7979383898154625	0.9965167396242591	-0.11806988131769999	0.3685017725305697	0.8929939172767989	-0.3035310338323782	0.9485460979331626	-2.671088474848995	0.8807983664197319	0.26268109250950644	-2.516512443699741	-0.6651276746008874	-2.6472632688927042	4.71251330043878	0.8082458646941011	2.7593858387993646	3.379612779826902	-1.267654122426017	-1.3703553601336451	0.9860830516984569	0.07542212304367363	2.610904961848017	-0.04126959632129987	-3.1696744290879035	-6.553982966836013	-1.9598466518430706	-0.12434843949185026	-0.3659916811785427	1.035846805803791	-2.2623238761355475	-3.8375573516370185	0.19405274038696427	1.0026432920563528	-1.3477534883011553	-1.7888613007512597	1.252248725624988	-4.039911935187972	3.103853464740114	-4.439047068641378	-1.3843550123592903	5.78386133054493	0.793089503240762	-2.360083018149001	4.820495551398552	-4.143887257824284	2.75541623685874	-3.5940126773655674	2.4701609323446503	0.6261220240077663	-1.5940743756591538	-0.5849789543828645	-1.332764155749616	-2.152371052887594	3.5536373981609413	2.2144079344748557	23.752771557122973	1.7995330080740588	1.2124120529667461	-3.4906857260860678	0.8045068582585286	2.49193058535549	4.136335855705186	-3.6009197111027285	-3.1309492531755985	1.0967215349938284	-1.2577206911779932	3.4740827642473975	-1.399329611060663	0.2596276967480781	-1.6904769554465517	0.6931333235853835	-2.0314783213477643	2.0087442135466547	0.4910845357325225	2.244536492325626	0.9313419379154857	2.6463455139398264	-1.3560788199096903
R-HSA-3229121	Glycogen storage diseases,1	0.6802887790913279	0.35672228212416224	1.0	0.12966630625993697	5.29550671889658	4.88161283170042	1.52884844915265	6.613975636106732	4.79846789852214	1.52884844915265	3.21003311609343	3.13933372360637	4.51451267678774	1.52884844915265	4.60853585889091	5.00436460616059	4.77943339699592	2.2729902372838997	3.3998631109732997	2.6247215592332798	6.18389986489305	5.12277622065851	2.41553277378336	4.8028783161412	2.35208005087669	2.7723732912576904	2.61166736446729	2.31931649989781	3.3423335862394303	2.89596616414921	2.7819361698897405	2.72858637135337	4.4982752681308	4.558643550668879	3.28110510055289	3.6746089106320095	5.279020931229071	3.57650050349208	2.74373054983908	2.4444782477634903	2.7547432740315	3.3414148218855297	1.52884844915265	3.0526810589977504	5.74191513679651	2.51399418213887	2.94517822580879	4.66512628175172	4.0289520434497	2.41525145159138	3.9454713130355095	3.43168896006117	5.321188783411031	4.19669675076737	3.0421417923755896	2.52396534904517	6.982506561848751	4.22004671778531	3.64203532507294	5.38031772610801	4.96481310390151	3.7939028423157204	5.15343581003786	4.72538192348609	3.5471011428513903	5.0844687175875976	5.98622546220495	3.04323408680057	4.02499863664628	2.91610865188065	3.15229212014167	3.1209813220478497	2.8216942871030097	5.49946279036489	3.11593622204817	3.79187754940762	3.17346384523844	5.30228065091968	3.39552264690054	5.2513706650755	1.52884844915265	2.6341349245543597	3.94805640882443	1.52884844915265	4.36226280140999	4.006819780156129	4.2260067947426005	3.79083549248034	2.3085497424442796	3.4918834623623503	2.30396197168018	5.26700292233109	1.52884844915265	2.32714530237413	1.52884844915265	0.0764424224576325	2.2792331158860097	3.2257088666200002	2.3729828720174	3.60403091665685	4.31436759460522	1.52884844915265	3.7661632318539797	4.66912935989928	3.7665958406112794	2.9711625362392486	2.35240763641083	2.35481878609582	5.3067800546352	3.65129960887629	2.34436898709897	4.523804582050099	4.76425059823063	3.9831488184846497	3.05754142100434	3.64690482998044	3.8191899914560197	2.8181000812415897
R-HSA-5619104	Defective SLC12A1 causes Bartter syndrome 1 (BS1),1	1.5058740342053844e-05	9.828000648877047e-05	1.0	1.2263273315009384	4.55324219027606	8.383604580686281	3.85630403301541	9.56458093213355	4.4069599287159695	3.5034187626370903	3.70264835472946	3.85749562536676	4.62763212108055	3.0074087105629506	3.14074626992141	3.68001083734489	9.21155870505369	3.3881819246722205	3.3998631109732997	3.20726614698658	4.50289316524229	3.961768369464661	4.1433862238032	4.3981115481697195	4.73857946012902	3.66856396370803	4.48752981681873	3.60803476786846	3.3423335862394303	3.40120309630541	2.42838950957352	3.35628968250668	5.22100518674531	4.31257527560778	3.88968992698516	4.4650339372569015	4.0314237730916	4.62244596020708	6.73604472086994	5.87061318022159	2.7547432740315	3.73278979013754	3.70434539981752	2.63021243520929	4.22797833421008	3.76001711619645	4.93529833367303	4.21794922131512	4.45860151367672	5.62755568860383	4.06359045693734	4.5554462483758495	4.0657545549970004	2.94363593414616	3.58890752783404	4.447138194586152	5.644150549464589	4.82260076358187	3.64203532507294	5.13949308820267	2.6515528999850697	4.8233731045355706	4.28023346957916	4.6817915065410505	3.6659259626938905	3.76273407538593	5.0844199494090585	3.34715586438527	3.68217589087294	4.3736411374842215	4.03722655555803	3.56921392502985	3.74470984761988	2.73663856835627	3.48565863236611	3.60767803712908	6.861800503638492	2.82264036658975	9.75501550599307	4.38038342457784	4.5988961111857005	3.71579310938443	3.2083252872638397	3.0911628935351096	6.21066555163718	3.28169635982677	4.78231635958952	8.93844108997636	3.34062197650954	3.715155253758871	4.74359049333933	3.6104534597705604	6.02898852999318	3.2354895555782504	3.76671424324703	0.0764424224576325	2.2792331158860097	2.6374950136220097	2.3729828720174	3.8092907031342595	5.59268527167438	4.7689627008106505	6.66918986079826	6.57116480567715	3.6580076559224906	5.5656110217213	3.56439305985493	4.89676148279105	3.1214279347770697	7.215545471589428	3.54678619069326	3.09926237351286	9.25847571088168	2.72878319464365	3.6085167667326496	3.73416314093522	4.5411223387170185	3.97305141852818
R-HSA-165159	mTOR signalling,2	0.9672284749757959	0.42887137089773636	0.6153119066149987	-0.05112788986686583	-0.388571763809772	1.8852626212052348	0.519312893306809	1.2879803491177728	-0.3316746069167349	-5.875220949302755	1.1298425812010424	0.8308708913752028	1.0456913445243599	0.2934860396940288	-0.4555695475562066	-1.6736936176838022	-1.2587618060252135	0.09451198223795851	1.1062729892014878	1.492928910547166	1.9283028149866581	0.4257792156659714	1.6379108008090535	0.6666564710155322	-0.2667078480866586	0.2202184527163199	1.0115502178132105	-0.6767898908817279	-0.4118861391767469	-0.26883252405967206	0.5312014571529727	0.22320514702029615	1.954752827439233	0.7606477272049864	-0.035382037731997044	-1.2066008380365019	-1.5370771716132117	-0.723402500145274	2.152476962155698	-1.5012758998180673	0.15746047409274572	-0.9210366275111478	-0.24741778082397275	-0.7242382455566759	0.5517746260073942	0.06517455391757869	-0.430311824976488	-0.49182538036159756	0.11807499162093323	-0.4947524633062753	1.460662927995082	-0.262634749169607	-0.2027560232168072	1.3116864321543211	1.4461722002207409	-1.863603831374936	0.5672911617643104	-1.4807699735457853	-0.0894451157666366	0.31280260593914705	0.32215817696071075	-0.39181171698928724	0.22877115616476626	0.8234584145828955	1.8868014992565036	1.2483621859804914	-0.1578525029807942	0.0660286517502696	3.452991822319352	1.8625289634839077	0.5809394862936554	0.47359912880063515	-0.2934763592956611	1.3290393056035381	0.9223139718900922	-1.1452607145551361	1.5076419558317633	-1.1048895790810547	1.4452127193012132	0.8660913500922671	-1.464969293835932	0.19583345055912732	-1.0800645832430247	0.30588227454423583	1.5087686893558874	1.7681112014000426	1.0622840617502955	2.0887100948447133	-0.6753546627962155	1.7835093407301574	0.7432220732526325	0.48830678796333765	-0.3754905166225242	1.7383160503894777	1.2490305481757673	-10.251809773405986	-0.24629210212066482	-1.8976083220146673	-0.7480724182006454	0.3149212519905283	-0.77505885976053	-0.7644608117080937	0.921703758962382	0.47297622067061	0.05645379955966419	-0.3268089776096699	-0.9471874050976834	-0.885905240105542	0.9934589402540669	-0.813513696920863	-0.5437905647349749	0.45307504563210815	-3.4306748707186037	-1.1957636575234607	-1.1475167394634702	-2.4002417061293952	-0.9646269335339211	-2.5017238835485
R-HSA-3238698	WNT ligand biogenesis and trafficking,17	2.599343657571017e-10	6.534617302982174e-09	0.2536293163971223	-3.7531498107676233	-2.096246346503812	-2.8483038765206223	2.4118236261340296	-3.799451196348325	-2.185735065253119	1.2798106548448611	-2.459550777402642	4.197523985905136	-1.3765958256287834	-4.713925415326385	2.68752061288612	1.9014924300803269	-2.5955990351029654	-7.204659791108407	5.120654801794916	-3.028105610984382	0.7791021660078463	5.476781545985913	0.9546617046339522	2.854195424448753	2.1375295205773956	3.234327692830854	1.9626549490429426	3.2941132054597833	-3.116088272260687	1.0529262321927355	-0.7604063193077711	-3.894066900877685	-3.6150933561932344	-3.9159027267395805	-1.570087376768744	-2.3063101797491052	-4.128924943789744	1.9416456579995434	-2.1747356178765385	3.1207019421928464	1.710867280796829	-0.10333719446718372	-1.2877396594200778	1.4710656252373528	-2.871528083420272	6.335927764450169	2.2442414018818435	4.139572873485072	2.5956079933821044	0.07756981345501188	-0.6586391741946095	-2.633625385461097	-0.4074181992768052	3.818395373332206	-0.1651603252511361	-3.398487805050156	0.45511238047633334	-3.145702732062953	0.4475458273864407	3.2942673119431474	-3.695788420774874	3.0585152386922343	2.530616481599113	-1.0261384868267132	-0.8147576261910071	3.8351545368131634	-7.162119639869477	3.4225993937163777	3.8946054830251327	0.46258874325172067	-0.2590775538581006	-1.3026975083970256	-3.224937401860811	3.5655375273298615	-0.7947326102039837	2.623691719290158	2.459447701045682	3.1487751670844	-2.348777401652372	3.6279769752258795	-0.9192316842975801	-2.3517335303935156	-4.51796254071941	5.613923665693851	-3.1181918039933962	-1.1382995447602862	-4.628448330016257	0.35740011600126453	-3.7024845793056675	3.7849672467943662	-0.49900552305865675	-3.2248185612705877	-0.8242500552834517	-2.2672289970413133	6.6207730097669035	15.972818267918205	0.6469178355624783	-1.5587126883212048	-3.4528098045471904	-4.310224340987922	1.7876125277106076	0.30956678698877266	0.5261892458181464	1.3171913663958428	3.3333585860597297	-0.8226635222187508	-3.743712957223645	-2.0261270698680804	4.888677782563945	4.612208484292295	-2.397130620631898	-2.8461702276788885	-3.580410049799762	-4.497158052962121	1.9623178438399744	-1.2385592681925048	-0.08698028347184016	-4.518303653299196
R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis,23	0.5814206880055015	0.32130697535421154	0.3867132698524226	-0.41360495307176626	-3.3328966493992875	-7.382180324460631	-0.16769458695622974	3.1296944735494803	-2.9842309225337975	-1.3240062219445783	-2.8033728099976902	0.9017559359083819	1.4659298764329993	-0.21698710970896637	2.6085025940411506	-2.7958703409392105	0.17018488065063953	3.448726967385894	-4.930724733913798	-5.414252326514812	-5.378137437185503	-6.244700995701725	-2.0515031630020153	-2.2466807704065315	-0.5471884745335185	3.4593698922875453	3.974383811741017	-2.8029581840296824	3.9065366117351283	-1.8670007789672092	1.8622072250566262	-0.06528524887351035	-2.7364431936733644	3.120619748433909	0.7937770798757418	-7.636675279255519	1.5302204079075699	3.9958890237569333	-0.2795374508619811	1.1385377075832803	-3.510506785740473	-2.113154544418688	-4.3708757368146784	-1.631740913427498	-1.8840808588884663	3.3806520084837386	-1.682333231512031	-5.85604921265321	-1.635680593076312	-4.394786777928887	-4.725140512893981	-5.801727891308833	-2.8002815884077004	3.3344870978539745	2.1550686339773115	-3.072958065617546	4.192645492231295	0.6856552003503906	-6.8255801714455595	-1.071666451351754	-3.6633119557910763	3.5073080801152896	-1.422052461836235	-4.920129223274779	-9.39978228139104	-5.47844658389351	-2.5577988728627905	-0.8693146475850236	5.4581263432581055	-3.1049958547680796	-4.5115836501867745	-0.7384298227879842	3.9957113201442715	-3.491898006822073	0.2507631270642437	-2.215953439193343	2.711319513857998	3.3882257240987035	-2.2942997291652563	3.9067355690862304	6.5549747662406785	1.2934362836858229	-6.951686650124001	4.273384427655721	4.247035105096973	5.1725217009485975	-0.08047901771788735	3.1813840413891863	0.2795628913616391	2.319326398512368	1.8458170349729008	5.214868768273106	-1.5324231433698214	2.50105726888368	2.7826469962127365	23.950058187301746	3.198758735111221	-2.2952353986442118	0.5997269842181027	4.26366733843477	0.3773299435356327	4.434495091380372	-0.18309461667751337	2.243142194711837	0.6158682831668202	4.613431012528078	3.294342325786727	-0.5211893249804422	-0.6763616623193609	2.2541370069220195	-0.22510189730883862	1.4900372065376628	1.8758286692656658	2.1296488026983256	-1.590012146010404	1.835705063020925	1.948494802075801	2.0447490482585966
R-HSA-75158	TRAIL  signaling,3	0.7961084690794731	0.39170499461346103	0.626318599908712	-0.055839665834928616	-0.7797065940113301	-0.6946105132395545	1.370171385241964	-2.4192284354549507	-1.572430577988837	1.352330471969757	1.6537938581348983	-1.2959986860613069	-1.3971286505899925	1.5395484269630362	-0.67266379581519	0.2513090439776222	-0.5526271358160889	-2.37589845629355	-2.6381192107062277	-0.16162638050525352	-0.2517646567635839	-2.488058361471524	0.4117837460329547	-0.6099016311120395	-0.28151555417049884	1.5742303421964372	1.2689761173520748	0.47912718257842735	-0.13809461527850977	-0.22261808187341206	-2.7205022698218535	-0.4806222594484697	1.4021600233988951	-0.9132558748092442	-0.3641189276853112	-2.099959779943341	0.21759188903689475	0.32944711405295785	-1.4895685037877955	1.6335510189900189	0.03935885319489989	-0.12194771243272473	-0.08521609118829752	1.5093064465283386	0.6044355279628766	-2.5874710646117127	1.821000114760026	-1.4262489377262166	-2.5081104651328614	-0.5363691280974755	0.10510185057268256	-0.3865126212956913	1.182969117387324	0.07012915444220566	1.059924043354918	0.20328762545192047	-2.8562553567333944	1.1005225743192961	0.06818664401317691	-0.825681533765384	0.5955779680418312	-0.43617149147080264	0.8634135929897678	-0.02483394531555221	-1.0258244386225863	-1.5520413570769949	0.14808084356824927	0.4971196882019637	-2.3441207664607813	-0.6703745194869859	0.6511223498679657	-1.5430089546355101	1.3942917255780325	-0.07834350334477538	1.032483508967169	-1.4769318050691234	1.686434829703016	1.361826256943745	-1.1437052962365502	-1.785341179599709	1.2420280239186643	-0.409280581642773	-0.28274686847329017	-0.1381829861248391	-1.3200555590836562	1.1018751128048652	0.18773346318390147	0.5369287999784429	-1.518204114807031	-0.27337155652913436	-1.6557768963338948	1.1612999129164043	2.312616883455961	0.760669141230771	-1.5321648161541173	13.527387259050103	-1.538012515109533	0.656954005257399	0.31563434511395766	0.14509377348744112	0.39633569742491737	1.4934540742871776	1.531269212766293	-0.15479485431481707	-0.7622613582197891	-0.027673804357981665	1.4748328763172183	-0.5725333496070636	-2.9831030343294738	0.6319064474349217	1.2312226497748988	0.5687207397142886	0.5534107237565141	0.9326887574757063	2.2953963382628686	1.4043467169352126	1.215224919403223	-1.9529317936880648
R-HSA-5218921	VEGFR2 mediated cell proliferation,4	0.0001570910076717642	0.000632932149680402	0.5850887363846559	1.795720819597595	2.4245499325842	2.5202234051764503	-0.952985529563027	3.574866462666927	4.1786337955090955	-1.4936383426282407	0.02417284071086651	-1.6456270194032376	3.379304364713754	3.933847844061309	-1.9437649391685117	-0.5303304357669623	-2.7288492946607796	-1.9533641013627872	0.5467381421834527	-0.45694073214684644	3.2721601504044306	1.1688111536771133	3.3135551322486174	-0.8440403908294599	-1.0969218384457073	0.7479353788738475	-2.8051937459757097	0.7463382701038209	-2.167023717952879	-0.8167936349006071	6.337433580061759	-2.812488742354005	-0.6634056611692392	-3.460255413243791	-2.6539956717568147	3.846700508448977	-3.3362414003848455	-2.9801545597548813	4.997112375638131	0.8963240237979389	0.5544225040516784	-0.6325615128867821	-0.40638011277329916	-1.046010881714121	-0.6995784823426131	1.4117106445535754	-1.8654388636449346	1.9349365984662465	-0.3109865352154426	-1.1534740445669076	0.9683406206822697	-0.24259126922924887	1.933438864703917	-3.624785761042796	-0.6477295548426487	-1.6364316571959063	-2.8153492564534295	3.240737837282921	0.95144511043497	-1.475721470629461	-1.8550413830267731	-3.155467583573482	-0.24214536011213883	2.0641630223574476	5.476316547378763	0.4070461639198559	-1.6002783325752061	-0.039397856444054816	1.0423797124221648	1.6699076108012645	2.7551701462714018	-1.114927376672581	1.7431906108656756	0.31650552680102273	1.9558473611489933	-0.8812271930397417	3.9300657222915496	-2.616883977239154	4.270233126897799	1.3468840733187695	-5.708925166129839	0.15665966912523696	0.5621297503085868	-3.033225915315431	3.406955769153999	-2.550360134982369	2.74730556019304	-1.350387426991059	-2.333551313914764	1.7800752957579844	2.470220490806206	3.277628267930413	3.9589492253418506	-3.683083871533934	-2.562048101486432	-9.194656201003946	-2.678667276962729	-3.0536655502518206	3.3484398125884187	-2.361587750782457	-3.0985979426004313	-4.049201218533858	4.445291354526399	2.5875251249651585	-2.1466928314542635	4.346285789050187	-2.692680954677598	2.5400646203808086	-1.7015623797457755	1.750450759634521	-2.44800095029436	3.540420755510111	-2.5961064426473737	-2.0708069543855405	-2.1327115453381404	-1.875954753405484	-2.177892189004463	4.104939097346806
R-HSA-389977	Post-chaperonin tubulin folding pathway,10	0.7907720560807237	0.3900514386632097	0.4917223406618013	-0.1615932925275919	0.970936774023459	0.02321797080746901	-0.27113992945923715	2.720762928258456	-0.2595630702013691	1.5870969641556802	3.9965681347637214	-2.874201495037082	1.8236116325241234	0.6555051099243198	0.5631671892136961	-0.30939890630409506	0.6297011567191617	-0.3071130264073854	-0.2577420196757677	2.0851125869821026	2.4120023525842718	-2.991914595589243	1.0507571814536656	1.1548490287094197	-1.7380614512988886	0.33146488684794084	-2.9693655955455025	0.6580404698029166	-7.582772274513941	1.245966599565979	-4.5527462812758435	-0.6579268221701976	-2.4335834683378588	-2.7368628153979206	-0.666887264877112	0.07315565483872978	1.5995052806980614	0.8000554769069379	-1.9269148393420357	-1.2984431395449585	1.2303021982079814	2.547752765165634	3.174370702019805	0.155007263107521	3.274055759898057	-1.4436381748507785	3.3252290059456717	0.11279923489190989	-1.6667365947995139	2.661588588034469	2.4655126521637207	3.902867147545635	0.9720902451298391	0.5446289211814774	0.7966293991303448	0.677807657740473	-0.2362170854518468	-0.5115664957145535	0.5418051797363441	-0.21501459963026678	0.4579916679942169	-1.0993985548793708	2.1572486296073876	4.036227826662502	2.731376693092526	-2.2584378963040512	-0.13232563123492222	-3.3752695259507393	-4.72788733097191	-2.4673885814384446	-1.808589727365461	-0.6860778506664588	-2.064879059614132	-2.2605606965222425	2.7714050328285746	2.4541477616688683	-2.8857079685023383	-1.275707185477815	-0.7332856476489642	-1.9729850079981375	0.04366471195086764	-1.3417842298608846	1.3840137144002087	-0.8260776465356162	-0.9100289750499129	-0.9430248410748739	-0.10675422292323661	-1.0436646720184055	-0.8025203565112675	-3.9483405475267364	-0.34677899759092	0.6098086641288427	1.6771817030301408	0.37148029969082436	-3.4622522614214954	26.785249007830537	-2.1215575229857744	-1.4228536392020146	-0.8253712921272542	1.6922785521250285	-1.3938711291778227	1.2989672849734724	-1.7972527400430038	-2.294463528792917	-0.11006852311006635	-5.063986309406089	0.19142545039377162	-0.5470396221751538	-4.253800988759805	-0.16566308810339028	-1.1955100054276957	-0.25036567914577923	-2.7660756081993743	-1.5392794242009393	2.675283118920657	0.9924734026804357	1.0346322093860403	1.0059166313262922
R-HSA-174437	Removal of the Flap Intermediate from the C-strand,1	0.8718665884775861	0.4051111315832355	1.0	-0.03036206226073358	12.2297001897819	12.0737851446225	11.9525803170781	10.7286593798415	11.8515403010999	11.175491316766601	10.099323506768402	13.412158213606697	10.912166692202101	12.3582605273995	11.282658090682304	11.28966347078	11.178553098446901	11.0733029761258	10.5713447444735	10.8883961024525	10.348711742166302	11.9415457149666	11.1018808516378	13.5780280340609	11.345688081620601	11.6189219734576	12.491710238408501	11.068172425152301	12.378778387521901	10.875357029198	12.4261326344523	11.104878545103299	11.967548408285401	12.1534131096192	11.501758607597196	11.2899775339124	11.519960377620098	11.9684211268045	10.9421175847087	11.2359338352189	11.765136430420403	10.3632265520967	10.3274456521112	12.1745754136305	10.4259884365091	11.3459351044223	11.185993897246401	11.0877845669718	12.627885808058	10.7452348628953	11.1992480622581	10.389438905837599	11.008604271969302	12.2324783594524	12.2334484736849	10.582322333514801	12.4344807128608	12.170496373060999	10.637062327867401	11.4134978929899	11.152255319430802	11.4971857668217	10.8262021684937	10.6155196604295	11.413134737553001	11.926233122774502	11.6058532196086	12.5264070838931	14.0610589846191	12.0457506165028	11.3553081596804	12.6873830496399	12.034255976170304	12.176105320160598	10.961301884090199	10.7710127197644	12.2532307138372	12.261125729066801	11.2101459632478	11.8582503087062	11.7500670202512	12.157508659525002	11.1668873794022	11.697948649919999	11.560009566567302	12.5485079247735	11.281646219956901	11.2915481971996	12.1819062071731	11.652548468326799	11.2967882093055	11.018582413119304	9.80481072806549	11.0664833753369	11.925312920671198	0.4902405364032745	12.1022819162343	11.212127685408301	11.1956715633387	10.512837935252401	11.752990140924899	10.6933604715924	12.0764516003592	12.3375756153814	12.260950562749699	12.8701630797323	11.3258418791033	11.4622357457398	12.6033823393981	11.257934558715501	11.381719177602198	10.982191934094699	11.3336828497182	11.3245575619713	10.349116761046	11.8238707931029	11.5240942461937	11.654941501981199
R-HSA-112409	RAF-independent MAPK1/3 activation,11	0.6837357838984182	0.35687102121331543	0.5010102679895114	0.2561888510022352	2.157762537437628	0.810144088173108	1.2432746538452333	0.7033136922584512	0.6817277603313386	0.8133357057017756	-1.3774339658495063	3.8291606769266076	-1.0003529559147415	-2.1358844203249365	-0.1183388845305351	-4.410391901620375	0.9127399611740711	-2.9974882554334754	0.8104809781343627	-2.4374929574932924	1.1396497706855464	3.404834999056314	1.118387225481057	0.816513233000988	1.9243753801498988	-0.9613708003126278	-0.5551009263994147	-0.23386615978095973	4.223958220829045	-0.5338768376149052	1.9617887376589236	0.33743067666881893	1.96985649081872	1.3352787002502977	0.3600289057980645	3.25499813771586	-3.8184829417514456	0.2989527023936902	0.8370815375866696	0.023436357909894998	0.09588709619154852	-1.98176381185355	-3.281610397826798	0.13095250576033818	-1.6662279117322292	1.2803888667140806	-2.109195952722968	-0.8954487382630321	3.1860203818071557	0.06314660542041554	-0.1569511317884224	-1.7019150361441018	0.05070915012185039	1.9648281914920047	0.5820928191667947	0.05972816375914252	1.158247643700814	-0.9569109729106433	-1.6821267507725386	2.074594626530288	-0.47957356394073425	3.2024182170608837	1.6306065495711566	-1.8060934411773064	3.2929780196686673	3.0095109902432164	1.713812274092478	2.970349676358061	1.9069755930987389	3.7040065863199665	3.155932021234818	2.8796393275498833	0.4588326372585877	2.996792312506921	-0.3825004752859848	-0.43046202531348643	1.000480786056173	0.38750454894444836	-0.5311143947966748	1.2656888066190088	-2.2121458688757047	1.4876781805943036	-5.172312792556456	1.9944946486463726	-1.3936210997817298	-0.05499435026806557	1.2282790187235533	1.087940988071822	1.3083901625062098	0.976585204639384	0.6929106669422933	0.6301923117477879	-0.5833436648443782	-0.30604584259030293	1.7182858044490077	-35.23933643873911	2.783628795054931	0.12286737393799428	0.6137455469149677	-2.9601424641359624	0.14440478014338795	-3.492178075682739	-0.5736383893707867	-0.688509151002526	1.2278263949758694	0.8996260230832681	-1.5355986560990136	1.1752014737806318	2.6686342028744465	-1.074113146458882	-1.9797473989447112	1.8373787664437031	1.319868868574169	1.1103660192460836	-2.8483282435417094	-0.6130577294679869	-1.8528046947857846	-2.9970471398826346
R-HSA-6806834	Signaling by MET,26	0.020938974210492727	0.03274356227196413	0.2611802849508362	1.761323692973526	2.0098064882637634	-4.223226094500599	-3.118247931516963	4.03266348621575	4.1496861777488405	-1.5263119400894012	-3.607284731551713	-2.0656991901386155	3.7352605702007264	2.890209300888789	-1.6728719528931033	-3.0651218979216432	-1.8824229922481124	5.382738485479869	-3.0146294564044984	-3.275418111008738	0.07175169526226227	-4.441557296977597	-2.8468897804078885	-3.6015179459182507	-1.617593866358403	-1.221305504038848	3.680950042334205	-2.3796832813102093	-3.424872749028364	-1.4223403869514708	-1.5632460884039714	-3.1192071584344587	1.6270928774844096	4.573489569430214	-2.5569404344611195	2.840711721210812	3.5941611228536026	-3.747501437152248	-3.88683085371829	-0.6699461546228358	-2.746928273778868	-3.3160961819566364	-1.2129263732732893	-2.0354766992889983	2.4786896904064686	-2.0192266594006476	1.9854353540690801	-0.1292322157486229	-3.1402261662429973	0.27374423436806716	-2.947367033118311	2.8885555671369474	2.193019266194181	1.2007400558919283	0.9390987469347182	3.217573022463238	4.287188696233185	4.304436082758186	-2.6258412440665793	-4.160129488598189	2.816093822024607	1.0579435778686546	-0.32927751040380726	2.1737081091494828	1.5524395021915365	2.3531544216084197	2.304389435663489	-4.171610987033486	0.7072661809761858	-2.872698927503782	-4.370105265437426	2.8095281359131854	-1.7402969193013427	-2.85347987251453	3.968528205411188	-1.9679117662886139	-4.070823430794568	-1.9712525865787007	-3.0930371638241487	-3.1153166896199687	-2.5993020679581584	6.788106400419571	-2.9300127271732137	-2.3282296729892	-0.058526764602376075	-1.0070187079832063	-3.618338024049947	-3.4733404122738225	2.963775030670357	-3.5116195635318816	4.122492523010338	1.2544734419873935	0.4753671355146851	-3.0361633027453845	-3.5345115932348454	25.71613832286243	-0.13594761954759074	1.8725766601279732	-1.7916635639172893	3.5464449600146533	3.9643640648134495	-0.3447345175205009	-2.4977539210157884	-1.5219368537561182	4.24823357809529	0.3529119822952539	5.835787451941459	-0.6831935587315171	-1.937425069332205	-2.8724200296146485	2.07510973883555	-2.765045580480679	-2.5946371613694286	5.943937456712943	0.388608114821572	4.117330667273734	0.019849563701030838	6.296188664925172
